locus_tag,representative_rank,selected_representative,VFG_ID,Accession,gene,genome_count,freq,n_sequences_total,n_sequences_usable,proportion_sequences_usable,alignment_length_nt,alignment_length_codons,trailing_non_codon_nt,gap_fraction,ambiguous_fraction,bad_character_fraction,usable_codon_count,usable_codon_fraction,protein_length,mapping_method,blast_hit_pident,blast_hit_qcov,blast_hit_evalue,blast_hit_bitscore,alignment_found,analysis_success,error_message,alignment_path,selection_reason
PA0078,3,False,VFG019995,VFG019995(gb|WP_012613437),dotU1,11588,99.74177999655709,11588,0,0.0,1956,652,0,0.3102903151345479,7.941365194796394e-07,0.3102911092710674,450,0.6901840490797546,449,blastp_best_hit_to_PAO1,99.555,100.0,0.0,900.0,True,True,,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019995.nogap.dedup/VFG019995.nogap.dedup.nt_ali.fasta,"Selected VFG002064: genome_count=11588, usable_sequences=0, usable_sequence_fraction=0.0000, usable_codon_fraction=0.6902, gap_fraction=0.3103, ambiguous_fraction=0.0000, protein_length=449"
PA0078,4,False,VFG015412,VFG015412(gb|WP_011979128),dotU1,11581,99.68152866242038,11581,0,0.0,2055,685,0,0.3435176040292525,7.563357298671307e-07,0.3435183603649824,450,0.656934306569343,449,blastp_best_hit_to_PAO1,96.882,100.0,0.0,878.0,True,True,,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG015412.nogap.dedup/VFG015412.nogap.dedup.nt_ali.fasta,"Selected VFG002064: genome_count=11588, usable_sequences=0, usable_sequence_fraction=0.0000, usable_codon_fraction=0.6902, gap_fraction=0.3103, ambiguous_fraction=0.0000, protein_length=449"
PA0079,1,True,VFG002065,VFG002065(gb|NP_248769),hsiJ1,11584,99.70735066276468,11584,0,0.0,1887,629,0,0.2926431062196418,7.319636828899098e-07,0.2926438381833247,445,0.7074721780604134,444,direct_ncbi_record,,,,,True,True,,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG002065.nogap.dedup/VFG002065.nogap.dedup.nt_ali.fasta,"Selected VFG002065: genome_count=11584, usable_sequences=0, usable_sequence_fraction=0.0000, usable_codon_fraction=0.7075, gap_fraction=0.2926, ambiguous_fraction=0.0000, protein_length=444"
PA0079,2,False,VFG015417,VFG015417(gb|WP_011979129),hsiJ1,11584,99.70735066276468,11584,0,0.0,1887,629,0,0.2926431062196418,7.319636828899098e-07,0.2926438381833247,445,0.7074721780604134,444,blastp_best_hit_to_PAO1,98.198,100.0,0.0,885.0,True,True,,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG015417.nogap.dedup/VFG015417.nogap.dedup.nt_ali.fasta,"Selected VFG002065: genome_count=11584, usable_sequences=0, usable_sequence_fraction=0.0000, usable_codon_fraction=0.7075, gap_fraction=0.2926, ambiguous_fraction=0.0000, protein_length=444"
PA0079,3,False,VFG015418,VFG015418(gb|WP_003115052),hsiJ1,11584,99.70735066276468,11584,0,0.0,1887,629,0,0.2926431062196418,7.319636828899098e-07,0.2926438381833247,445,0.7074721780604134,444,blastp_best_hit_to_PAO1,100.0,100.0,0.0,892.0,True,True,,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG015418.nogap.dedup/VFG015418.nogap.dedup.nt_ali.fasta,"Selected VFG002065: genome_count=11584, usable_sequences=0, usable_sequence_fraction=0.0000, usable_codon_fraction=0.7075, gap_fraction=0.2926, ambiguous_fraction=0.0000, protein_length=444"
PA0079,4,False,VFG019997,VFG019997(gb|WP_003115052),hsiJ1,11584,99.70735066276468,11584,0,0.0,1887,629,0,0.2926431062196418,7.319636828899098e-07,0.2926438381833247,445,0.7074721780604134,444,blastp_best_hit_to_PAO1,100.0,100.0,0.0,892.0,True,True,,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG019997.nogap.dedup/VFG019997.nogap.dedup.nt_ali.fasta,"Selected VFG002065: genome_count=11584, usable_sequences=0, usable_sequence_fraction=0.0000, usable_codon_fraction=0.7075, gap_fraction=0.2926, ambiguous_fraction=0.0000, protein_length=444"
PA0081,1,True,VFG002067,VFG002067(gb|NP_248771),fha1,11103,95.56722327422963,11103,0,0.0,4062,1354,0,0.6776586790188448,2.3503124784785655e-06,0.6776610293313233,369,0.2725258493353028,497,direct_ncbi_record,,,,,True,True,,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG002067.nogap.dedup/VFG002067.nogap.dedup.nt_ali.fasta,"Selected VFG002067: genome_count=11103, usable_sequences=0, usable_sequence_fraction=0.0000, usable_codon_fraction=0.2725, gap_fraction=0.6777, ambiguous_fraction=0.0000, protein_length=497"
PA0081,2,False,VFG020001,VFG020001(gb|WP_012613438),fha1,11065,95.24014460320193,11065,0,0.0,4533,1511,0,0.7159325961177005,2.113336860213433e-06,0.7159347094545607,280,0.18530774321641297,495,blastp_best_hit_to_PAO1,99.598,100.4040404040404,0.0,981.0,True,True,,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020001.nogap.dedup/VFG020001.nogap.dedup.nt_ali.fasta,"Selected VFG002067: genome_count=11103, usable_sequences=0, usable_sequence_fraction=0.0000, usable_codon_fraction=0.2725, gap_fraction=0.6777, ambiguous_fraction=0.0000, protein_length=497"
PA0082,1,True,VFG020003,VFG020003(gb|WP_003104975),hsiA1,11521,99.16508865553452,11521,0,0.0,1872,624,0,0.44802356454990777,3.7093171369709866e-07,0.44802393548162145,345,0.5528846153846154,344,blastp_best_hit_to_PAO1,98.837,100.0,0.0,656.0,True,True,,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020003.nogap.dedup/VFG020003.nogap.dedup.nt_ali.fasta,"Selected VFG020003: genome_count=11521, usable_sequences=0, usable_sequence_fraction=0.0000, usable_codon_fraction=0.5529, gap_fraction=0.4480, ambiguous_fraction=0.0000, protein_length=344"
PA0082,2,False,VFG002068,VFG002068(gb|NP_248772),hsiA1,11504,99.01876398691684,11504,0,0.0,1884,628,0,0.4515409483713225,3.691137431381755e-07,0.45154131748506565,345,0.5493630573248408,344,direct_ncbi_record,,,,,True,True,,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG002068.nogap.dedup/VFG002068.nogap.dedup.nt_ali.fasta,"Selected VFG020003: genome_count=11521, usable_sequences=0, usable_sequence_fraction=0.0000, usable_codon_fraction=0.5529, gap_fraction=0.4480, ambiguous_fraction=0.0000, protein_length=344"
PA0082,3,False,VFG015438,VFG015438(gb|WP_003111627),hsiA1,11446,98.5195386469272,11446,0,0.0,1872,624,0,0.4480297954273579,3.7336224650570275e-07,0.4480301687896044,345,0.5528846153846154,344,blastp_best_hit_to_PAO1,98.256,100.0,0.0,652.0,True,True,,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG015438.nogap.dedup/VFG015438.nogap.dedup.nt_ali.fasta,"Selected VFG020003: genome_count=11521, usable_sequences=0, usable_sequence_fraction=0.0000, usable_codon_fraction=0.5529, gap_fraction=0.4480, ambiguous_fraction=0.0000, protein_length=344"
PA0084,1,True,VFG002070,VFG002070(gb|NP_248774),hsiC1/vipB/tssC,11588,99.74177999655709,11588,0,0.0,2052,684,0,0.27110975863314946,1.471913204558591e-06,0.271111230546354,499,0.72953216374269,498,direct_ncbi_record,,,,,True,True,,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG002070.nogap.dedup/VFG002070.nogap.dedup.nt_ali.fasta,"Selected VFG002070: genome_count=11588, usable_sequences=0, usable_sequence_fraction=0.0000, usable_codon_fraction=0.7295, gap_fraction=0.2711, ambiguous_fraction=0.0000, protein_length=498"
PA0084,2,False,VFG015448,VFG015448(gb|WP_003111626),hsiC1/vipB/tssC,11588,99.74177999655709,11588,0,0.0,2052,684,0,0.27110975863314946,1.471913204558591e-06,0.271111230546354,499,0.72953216374269,498,blastp_best_hit_to_PAO1,100.0,100.0,0.0,1040.0,True,True,,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG015448.nogap.dedup/VFG015448.nogap.dedup.nt_ali.fasta,"Selected VFG002070: genome_count=11588, usable_sequences=0, usable_sequence_fraction=0.0000, usable_codon_fraction=0.7295, gap_fraction=0.2711, ambiguous_fraction=0.0000, protein_length=498"
PA0084,3,False,VFG020007,VFG020007(gb|WP_003104973),hsiC1/vipB/tssC,11588,99.74177999655709,11588,0,0.0,2052,684,0,0.27110975863314946,1.471913204558591e-06,0.271111230546354,499,0.72953216374269,498,blastp_best_hit_to_PAO1,99.799,100.0,0.0,1038.0,True,True,,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG020007.nogap.dedup/VFG020007.nogap.dedup.nt_ali.fasta,"Selected VFG002070: genome_count=11588, usable_sequences=0, usable_sequence_fraction=0.0000, usable_codon_fraction=0.7295, gap_fraction=0.2711, ambiguous_fraction=0.0000, protein_length=498"
PA0084,4,False,VFG015447,VFG015447(gb|WP_003151425),hsiC1/vipB/tssC,11588,99.74177999655709,11588,0,0.0,2052,684,0,0.2711098847971384,1.471913204558591e-06,0.2711113567103429,499,0.72953216374269,498,blastp_best_hit_to_PAO1,99.598,100.0,0.0,1037.0,True,True,,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG015447.nogap.dedup/VFG015447.nogap.dedup.nt_ali.fasta,"Selected VFG002070: genome_count=11588, usable_sequences=0, usable_sequence_fraction=0.0000, usable_codon_fraction=0.7295, gap_fraction=0.2711, ambiguous_fraction=0.0000, protein_length=498"
PA0088,1,True,VFG015473,VFG015473(gb|WP_011979136),hsiG1/tssF,11603,99.87088999827851,11603,0,0.0,2415,805,0,0.23056245359547728,6.423697448132658e-07,0.2305630959652221,620,0.7701863354037267,619,blastp_best_hit_to_PAO1,98.061,100.0,0.0,1232.0,True,True,,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG015473.nogap.dedup/VFG015473.nogap.dedup.nt_ali.fasta,"Selected VFG015473: genome_count=11603, usable_sequences=0, usable_sequence_fraction=0.0000, usable_codon_fraction=0.7702, gap_fraction=0.2306, ambiguous_fraction=0.0000, protein_length=619"
PA0088,2,False,VFG002074,VFG002074(gb|NP_248778),hsiG1/tssF,11603,99.87088999827851,11603,0,0.0,2481,827,0,0.2510292911988216,6.252813114566856e-07,0.25102991648013306,620,0.7496977025392987,619,direct_ncbi_record,,,,,True,True,,/data2/B_Li/vfdb/workflow_clade_translatorX_solved_dup_solved/final_aln/VFG002074.nogap.dedup/VFG002074.nogap.dedup.nt_ali.fasta,"Selected VFG015473: genome_count=11603, usable_sequences=0, usable_sequence_fraction=0.0000, usable_codon_fraction=0.7702, gap_fraction=0.2306, ambiguous_fraction=0.0000, protein_length=619"
